Timestamp,IAT (°C),Voltage (V),RPM,Oil Temp (°C),Oil Pressure (kPa),Coolant Temp (°C),Engine Load (%)
13:43:40.667,0,0,0,0,0,0,0
13:43:41.164,0,0,0,0,0,0,0
13:43:41.663,0,0,0,0,0,0,0
13:43:42.161,0,0,0,0,0,0,0
13:43:42.666,0,0,0,0,0,0,0
13:43:43.164,0,0,0,0,0,0,0
13:43:43.665,0,0,0,0,0,0,0
13:43:44.162,0,0,0,0,0,0,0
13:43:44.668,0,0,0,0,0,0,0
13:43:45.165,0,0,0,0,0,0,0
13:43:45.660,0,0,0,0,0,0,0
13:43:46.161,0,0,0,0,0,0,0
13:43:46.667,0,0,0,0,0,0,0
13:43:47.164,0,0,0,0,0,0,0
13:43:47.661,0,0,0,0,0,0,0
13:43:48.162,0,0,0,0,0,0,0
13:43:48.667,0,0,0,0,0,0,0
13:43:49.164,0,0,0,0,0,0,0
13:43:49.664,0,0,0,0,0,0,0
13:43:50.162,0,0,0,0,0,0,0
13:43:50.667,0,0,0,0,0,0,0
13:43:51.164,0,0,0,0,0,0,0
13:43:51.662,0,0,0,0,0,0,0
13:43:52.163,0,0,0,0,0,0,0
13:43:52.667,0,0,0,0,0,0,0
13:43:53.165,0,0,0,0,0,0,0
13:43:53.664,0,0,0,0,0,0,0
13:43:54.162,0,0,0,0,0,0,0
13:43:54.666,0,0,0,0,0,0,0
13:43:55.164,0,0,0,0,0,0,0
13:43:55.663,0,0,0,0,0,0,0
13:43:56.162,0,0,0,0,0,0,0
13:43:56.665,0,0,0,0,0,0,0
13:43:57.164,0,0,0,0,0,0,0
13:43:57.661,0,0,0,0,0,0,0
13:43:58.161,0,0,0,0,0,0,0
13:43:58.670,0,0,0,0,0,0,0
13:43:59.164,0,0,0,0,0,0,0
13:43:59.663,0,0,0,0,0,0,0
13:44:00.162,0,0,0,0,0,0,0
13:44:00.667,0,0,0,0,0,0,0
13:44:01.164,0,0,0,0,0,0,0
13:44:01.666,0,0,0,0,0,0,0
13:44:02.161,0,0,0,0,0,0,0
13:44:02.666,0,0,0,0,0,0,0
13:44:03.165,0,0,0,0,0,0,0
13:44:03.664,0,0,0,0,0,0,0
13:44:04.162,0,0,0,0,0,0,0
13:44:04.666,0,0,0,0,0,0,0
13:44:05.163,0,0,0,0,0,0,0
13:44:05.662,0,0,0,0,0,0,0
13:44:06.162,0,0,0,0,0,0,0
13:44:06.668,0,0,0,0,0,0,0
13:44:07.166,0,0,0,0,0,0,0
13:44:07.662,0,0,0,0,0,0,0
13:44:08.160,0,0,0,0,0,0,0
13:44:08.666,0,0,0,0,0,0,0
13:44:09.165,0,0,0,0,0,0,0
13:44:09.662,0,0,0,0,0,0,0
13:44:10.162,0,0,0,0,0,0,0
13:44:10.669,0,0,0,0,0,0,0
13:44:11.178,0,0,0,0,0,0,0
13:44:11.662,0,0,0,0,0,0,0
13:44:12.162,0,0,0,0,0,0,0
13:44:12.664,0,0,0,0,0,0,0
13:44:13.163,0,0,0,0,0,0,0
13:44:13.660,0,0,0,0,0,0,0
13:44:14.161,0,0,0,0,0,0,0
13:44:14.665,0,0,0,0,0,0,0
13:44:15.164,0,0,0,0,0,0,0
13:44:15.662,0,0,0,0,0,0,0
13:44:16.161,0,0,0,0,0,0,0
13:44:16.667,0,0,0,0,0,0,0
13:44:17.163,0,0,0,0,0,0,0
13:44:17.660,0,0,0,0,0,0,0
13:44:18.162,0,0,0,0,0,0,0
13:44:18.669,0,0,0,0,0,0,0
13:44:19.162,0,0,0,0,0,0,0
13:44:19.663,0,0,0,0,0,0,0
13:44:20.163,0,0,0,0,0,0,0
13:44:20.669,0,0,0,0,0,0,0
13:44:21.164,0,0,0,0,0,0,0
13:44:21.662,0,0,0,0,0,0,0
13:44:22.162,0,0,0,0,0,0,0
13:44:22.670,0,0,0,0,0,0,0
13:44:23.162,0,0,0,0,0,0,0
13:44:23.667,0,0,0,0,0,0,0
13:44:24.161,0,0,0,0,0,0,0
13:44:24.673,0,0,0,0,0,0,0
13:44:25.164,0,0,0,0,0,0,0
13:44:25.661,0,0,0,0,0,0,0
13:44:26.163,0,0,0,0,0,0,0
13:44:26.671,0,0,0,0,0,0,0
13:44:27.163,0,0,0,0,0,0,0
13:44:27.666,0,0,0,0,0,0,0
13:44:28.161,0,0,0,0,0,0,0
13:44:28.667,0,0,0,0,0,0,0
13:44:29.162,0,0,0,0,0,0,0
13:44:29.667,0,0,0,0,0,0,0
13:44:30.161,0,0,0,0,0,0,0
13:44:30.666,0,0,0,0,0,0,0
13:44:31.161,0,0,0,0,0,0,0
13:44:31.667,0,0,0,0,0,0,0
13:44:32.162,0,0,0,0,0,0,0
13:44:32.666,0,0,0,0,0,0,0
13:44:33.162,0,0,0,0,0,0,0
13:44:33.663,0,0,0,0,0,0,0
13:44:34.163,0,0,0,0,0,0,0
13:44:34.669,0,0,0,0,0,0,0
13:44:35.162,0,0,0,0,0,0,0
13:44:35.660,0,0,0,0,0,0,0
13:44:36.162,0,0,0,0,0,0,0
13:44:36.671,0,0,0,0,0,0,0
13:44:37.163,0,0,0,0,0,0,0
13:44:37.667,0,0,0,0,0,0,0
13:44:38.161,0,0,0,0,0,0,0
13:44:38.670,0,0,0,0,0,0,0
13:44:39.167,0,0,0,0,0,0,0
13:44:39.660,0,0,0,0,0,0,0
13:44:40.162,0,0,0,0,0,0,0
13:44:40.670,0,0,0,0,0,0,0
13:44:41.162,0,0,0,0,0,0,0
13:44:41.660,0,0,0,0,0,0,0
13:44:42.162,0,0,0,0,0,0,0
13:44:42.667,0,0,0,0,0,0,0
13:44:43.166,0,0,0,0,0,0,0
13:44:43.661,0,0,0,0,0,0,0
13:44:44.162,0,0,0,0,0,0,0
13:44:44.669,0,0,0,0,0,0,0
13:44:45.162,0,0,0,0,0,0,0
13:44:45.666,0,0,0,0,0,0,0
13:44:46.162,0,0,0,0,0,0,0
13:44:46.672,0,0,0,0,0,0,0
13:44:47.163,0,0,0,0,0,0,0
13:44:47.666,0,0,0,0,0,0,0
13:44:48.162,0,0,0,0,0,0,0
13:44:48.668,0,0,0,0,0,0,0
13:44:49.166,0,0,0,0,0,0,0
13:44:49.663,0,0,0,0,0,0,0
13:44:50.163,0,0,0,0,0,0,0
13:44:50.669,0,0,0,0,0,0,0
13:44:51.166,0,0,0,0,0,0,0
13:44:51.667,0,0,0,0,0,0,0
13:44:52.178,0,0,0,0,0,0,0
13:44:52.687,0,0,0,0,0,0,0
13:44:53.180,0,0,0,0,0,0,0
13:44:53.683,0,0,0,0,0,0,0
13:44:54.179,0,0,0,0,0,0,0
13:44:54.687,0,0,0,0,0,0,0
13:44:55.184,0,0,0,0,0,0,0
13:44:55.683,0,0,0,0,0,0,0
13:44:56.178,0,0,0,0,0,0,0
13:44:56.684,0,0,0,0,0,0,0
13:44:57.181,0,0,0,0,0,0,0
13:44:57.677,0,0,0,0,0,0,0
13:44:58.178,0,0,0,0,0,0,0
13:44:58.684,0,0,0,0,0,0,0
13:44:59.186,0,0,0,0,0,0,0
13:44:59.682,0,0,0,0,0,0,0
13:45:00.178,0,0,0,0,0,0,0
13:45:00.684,0,0,0,0,0,0,0
13:45:01.190,0,0,0,0,0,0,0
13:45:01.677,0,0,0,0,0,0,0
13:45:02.179,0,0,0,0,0,0,0
13:45:02.685,0,0,0,0,0,0,0
13:45:03.178,0,0,0,0,0,0,0
13:45:03.677,0,0,0,0,0,0,0
13:45:04.179,0,0,0,0,0,0,0
13:45:04.686,0,0,0,0,0,0,0
13:45:05.181,0,0,0,0,0,0,0
13:45:05.680,0,0,0,0,0,0,0
13:45:06.179,0,0,0,0,0,0,0
13:45:06.686,0,0,0,0,0,0,0
13:45:07.183,0,0,0,0,0,0,0
13:45:07.682,0,0,0,0,0,0,0
13:45:08.178,0,0,0,0,0,0,0
13:45:08.687,0,0,0,0,0,0,0
13:45:09.183,0,0,0,0,0,0,0
13:45:09.679,0,0,0,0,0,0,0
13:45:10.179,0,0,0,0,0,0,0
13:45:10.686,0,0,0,0,0,0,0
13:45:11.182,0,0,0,0,0,0,0
13:45:11.682,0,0,0,0,0,0,0
13:45:12.179,0,0,0,0,0,0,0
13:45:12.684,0,0,0,0,0,0,0
13:45:13.180,0,0,0,0,0,0,0
13:45:13.677,0,0,0,0,0,0,0
13:45:14.194,0,0,0,0,0,0,0
13:45:14.701,0,0,0,0,0,0,0
13:45:15.196,0,0,0,0,0,0,0
13:45:15.693,0,0,0,0,0,0,0
13:45:16.195,0,0,0,0,0,0,0
13:45:16.701,0,0,0,0,0,0,0
13:45:17.214,0,0,0,0,0,0,0
13:45:17.709,0,0,0,0,0,0,0
13:45:18.210,0,0,0,0,0,0,0
13:45:18.718,0,0,0,0,0,0,0
13:45:19.214,0,0,0,0,0,0,0
13:45:19.714,0,0,0,0,0,0,0
13:45:20.211,0,0,0,0,0,0,0
13:45:20.719,0,0,0,0,0,0,0
13:45:21.213,0,0,0,0,0,0,0
13:45:21.708,0,0,0,0,0,0,0
13:45:22.210,0,0,0,0,0,0,0
13:45:22.718,0,0,0,0,0,0,0
13:45:23.213,0,0,0,0,0,0,0
13:45:23.709,0,0,0,0,0,0,0
13:45:24.211,0,0,0,0,0,0,0
13:45:24.717,0,0,0,0,0,0,0
13:45:25.214,0,0,0,0,0,0,0
13:45:25.711,0,0,0,0,0,0,0
13:45:26.209,0,0,0,0,0,0,0
13:45:26.718,0,0,0,0,0,0,0
13:45:27.216,0,0,0,0,0,0,0
13:45:27.709,0,0,0,0,0,0,0
13:45:28.211,0,0,0,0,0,0,0
13:45:28.718,0,0,0,0,0,0,0
13:45:29.213,0,0,0,0,0,0,0
13:45:29.713,0,0,0,0,0,0,0
13:45:30.210,0,0,0,0,0,0,0
13:45:30.717,0,0,0,0,0,0,0
13:45:31.212,0,0,0,0,0,0,0
13:45:31.708,0,0,0,0,0,0,0
13:45:32.210,0,0,0,0,0,0,0
13:45:32.716,0,0,0,0,0,0,0
13:45:33.214,0,0,0,0,0,0,0
13:45:33.713,0,0,0,0,0,0,0
13:45:34.213,0,0,0,0,0,0,0
13:45:34.716,0,0,0,0,0,0,0
13:45:35.216,0,0,0,0,0,0,0
13:45:35.712,0,0,0,0,0,0,0
13:45:36.209,0,0,0,0,0,0,0
13:45:36.716,0,0,0,0,0,0,0
13:45:37.213,0,0,0,0,0,0,0
13:45:37.710,0,0,0,0,0,0,0
13:45:38.211,0,0,0,0,0,0,0
13:45:38.716,0,0,0,0,0,0,0
13:45:39.215,0,0,0,0,0,0,0
13:45:39.711,0,0,0,0,0,0,0
13:45:40.210,0,0,0,0,0,0,0
13:45:40.717,0,0,0,0,0,0,0
13:45:41.216,0,0,0,0,0,0,0
13:45:41.709,0,0,0,0,0,0,0
13:45:42.210,0,0,0,0,0,0,0
13:45:42.716,0,0,0,0,0,0,0
13:45:43.213,0,0,0,0,0,0,0
13:45:43.711,0,0,0,0,0,0,0
13:45:44.211,0,0,0,0,0,0,0
13:45:44.715,0,0,0,0,0,0,0
13:45:45.215,0,0,0,0,0,0,0
13:45:45.711,0,0,0,0,0,0,0
13:45:46.209,0,0,0,0,0,0,0
13:45:46.716,0,0,0,0,0,0,0
13:45:47.214,0,0,0,0,0,0,0
13:45:47.711,0,0,0,0,0,0,0
13:45:48.211,0,0,0,0,0,0,0
13:45:48.717,0,0,0,0,0,0,0
13:45:49.214,0,0,0,0,0,0,0
13:45:49.709,0,0,0,0,0,0,0
13:45:50.211,0,0,0,0,0,0,0
13:45:50.715,0,0,0,0,0,0,0
13:45:51.213,0,0,0,0,0,0,0
13:45:51.710,0,0,0,0,0,0,0
13:45:52.210,0,0,0,0,0,0,0
13:45:52.715,0,0,0,0,0,0,0
13:45:53.214,0,0,0,0,0,0,0
13:45:53.710,0,0,0,0,0,0,0
13:45:54.210,0,0,0,0,0,0,0
13:45:54.714,0,0,0,0,0,0,0
13:45:55.214,0,0,0,0,0,0,0
13:45:55.710,0,0,0,0,0,0,0
13:45:56.208,0,0,0,0,0,0,0
13:45:56.715,0,0,0,0,0,0,0
13:45:57.213,0,0,0,0,0,0,0
13:45:57.711,0,0,0,0,0,0,0
13:45:58.210,0,0,0,0,0,0,0
13:45:58.717,0,0,0,0,0,0,0
13:45:59.213,0,0,0,0,0,0,0
13:45:59.710,0,0,0,0,0,0,0
13:46:00.209,0,0,0,0,0,0,0
13:46:00.713,0,0,0,0,0,0,0
13:46:01.212,0,0,0,0,0,0,0
13:46:01.707,0,0,0,0,0,0,0
13:46:02.208,0,0,0,0,0,0,0
13:46:02.716,0,0,0,0,0,0,0
13:46:03.211,0,0,0,0,0,0,0
13:46:03.728,0,0,0,0,0,0,0
13:46:04.223,0,0,0,0,0,0,0
13:46:04.731,0,0,0,0,0,0,0
13:46:05.229,0,0,0,0,0,0,0
13:46:05.727,0,0,0,0,0,0,0
13:46:06.226,0,0,0,0,0,0,0
13:46:06.731,0,0,0,0,0,0,0
13:46:07.228,0,0,0,0,0,0,0
13:46:07.728,0,0,0,0,0,0,0
13:46:08.227,0,0,0,0,0,0,0
13:46:08.730,0,0,0,0,0,0,0
13:46:09.229,0,0,0,0,0,0,0
13:46:09.727,0,0,0,0,0,0,0
13:46:10.225,0,0,0,0,0,0,0
13:46:10.730,0,0,0,0,0,0,0
13:46:11.228,0,0,0,0,0,0,0
13:46:11.727,0,0,0,0,0,0,0
13:46:12.224,0,0,0,0,0,0,0
13:46:12.731,0,0,0,0,0,0,0
13:46:13.228,0,0,0,0,0,0,0
13:46:13.728,0,0,0,0,0,0,0
13:46:14.227,0,0,0,0,0,0,0
13:46:14.731,0,0,0,0,0,0,0
13:46:15.228,0,0,0,0,0,0,0
13:46:15.724,0,0,0,0,0,0,0
13:46:16.227,0,0,0,0,0,0,0
13:46:16.731,0,0,0,0,0,0,0
13:46:17.229,0,0,0,0,0,0,0
13:46:17.726,0,0,0,0,0,0,0
13:46:18.226,0,0,0,0,0,0,0
13:46:18.730,0,0,0,0,0,0,0
13:46:19.230,0,0,0,0,0,0,0
13:46:19.725,0,0,0,0,0,0,0
13:46:20.226,0,0,0,0,0,0,0
13:46:20.730,0,0,0,0,0,0,0
13:46:21.228,0,0,0,0,0,0,0
13:46:21.727,0,0,0,0,0,0,0
13:46:22.225,0,0,0,0,0,0,0
13:46:22.735,0,0,0,0,0,0,0
13:46:23.227,0,0,0,0,0,0,0
13:46:23.727,0,0,0,0,0,0,0
13:46:24.226,0,0,0,0,0,0,0
13:46:24.729,0,0,0,0,0,0,0
13:46:25.227,0,0,0,0,0,0,0
13:46:25.730,0,0,0,0,0,0,0
13:46:26.226,0,0,0,0,0,0,0
13:46:26.732,0,0,0,0,0,0,0
13:46:27.227,0,0,0,0,0,0,0
13:46:27.727,0,0,0,0,0,0,0
13:46:28.239,0,0,0,0,0,0,0
13:46:28.749,0,0,0,0,0,0,0
13:46:29.244,0,0,0,0,0,0,0
13:46:29.740,0,0,0,0,0,0,0
13:46:30.243,0,0,0,0,0,0,0
13:46:30.746,0,0,0,0,0,0,0
13:46:31.244,0,0,0,0,0,0,0
13:46:31.741,0,0,0,0,0,0,0
13:46:32.238,0,0,0,0,0,0,0
13:46:32.747,0,0,0,0,0,0,0
13:46:33.244,0,0,0,0,0,0,0
13:46:33.742,0,0,0,0,0,0,0
13:46:34.241,0,0,0,0,0,0,0
13:46:34.746,0,0,0,0,0,0,0
13:46:35.243,0,0,0,0,0,0,0
13:46:35.742,0,0,0,0,0,0,0
13:46:36.239,0,0,0,0,0,0,0
13:46:36.746,0,0,0,0,0,0,0
13:46:37.243,0,0,0,0,0,0,0
13:46:37.740,0,0,0,0,0,0,0
13:46:38.240,0,0,0,0,0,0,0
13:46:38.747,0,0,0,0,0,0,0
13:46:39.243,0,0,0,0,0,0,0
13:46:39.741,0,0,0,0,0,0,0
13:46:40.239,0,0,0,0,0,0,0
13:46:40.749,0,0,0,0,0,0,0
13:46:41.242,0,0,0,0,0,0,0
13:46:41.741,0,0,0,0,0,0,0
13:46:42.243,0,0,0,0,0,0,0
13:46:42.749,0,0,0,0,0,0,0
13:46:43.243,0,0,0,0,0,0,0
13:46:43.740,0,0,0,0,0,0,0
13:46:44.240,0,0,0,0,0,0,0
13:46:44.751,0,0,0,0,0,0,0
13:46:45.244,0,0,0,0,0,0,0
13:46:45.741,0,0,0,0,0,0,0
13:46:46.240,0,0,0,0,0,0,0
13:46:46.750,0,0,0,0,0,0,0
13:46:47.242,0,0,0,0,0,0,0
13:46:47.740,0,0,0,0,0,0,0
13:46:48.242,0,0,0,0,0,0,0
13:46:48.738,0,0,0,0,0,0,0
13:46:49.243,0,0,0,0,0,0,0
13:46:49.740,0,0,0,0,0,0,0
13:46:50.239,0,0,0,0,0,0,0
13:46:50.738,0,0,0,0,0,0,0
13:46:51.242,0,0,0,0,0,0,0
13:46:51.739,0,0,0,0,0,0,0
13:46:52.242,0,0,0,0,0,0,0
13:46:52.746,0,0,0,0,0,0,0
13:46:53.243,0,0,0,0,0,0,0
13:46:53.740,0,0,0,0,0,0,0
13:46:54.242,0,0,0,0,0,0,0
13:46:54.738,0,0,0,0,0,0,0
13:46:55.260,0,0,0,0,0,0,0
13:46:55.757,0,0,0,0,0,0,0
13:46:56.272,0,0,0,0,0,0,0
13:46:56.755,0,0,0,0,0,0,0
13:46:57.259,0,0,0,0,0,0,0
13:46:57.757,0,0,0,0,0,0,0
13:46:58.257,0,0,0,0,0,0,0
13:46:58.766,0,0,0,0,0,0,0
13:46:59.258,0,0,0,0,0,0,0
13:46:59.755,0,0,0,0,0,0,0
13:47:00.254,0,0,0,0,0,0,0
13:47:00.767,0,0,0,0,0,0,0
13:47:01.264,0,0,0,0,0,0,0
13:47:01.757,0,0,0,0,0,0,0
13:47:02.256,0,0,0,0,0,0,0
13:47:02.767,0,0,0,0,0,0,0
13:47:03.257,0,0,0,0,0,0,0
13:47:03.757,0,0,0,0,0,0,0
13:47:04.257,0,0,0,0,0,0,0
13:47:04.764,0,0,0,0,0,0,0
13:47:05.257,0,0,0,0,0,0,0
13:47:05.755,0,0,0,0,0,0,0
13:47:06.258,0,0,0,0,0,0,0
13:47:06.765,0,0,0,0,0,0,0
13:47:07.258,0,0,0,0,0,0,0
13:47:07.755,0,0,0,0,0,0,0
13:47:08.259,0,0,0,0,0,0,0
13:47:08.766,0,0,0,0,0,0,0
13:47:09.259,0,0,0,0,0,0,0
13:47:09.756,0,0,0,0,0,0,0
13:47:10.258,0,0,0,0,0,0,0
13:47:10.765,0,0,0,0,0,0,0
13:47:11.259,0,0,0,0,0,0,0
13:47:11.755,0,0,0,0,0,0,0
13:47:12.254,0,0,0,0,0,0,0
13:47:12.764,0,0,0,0,0,0,0
13:47:13.260,0,0,0,0,0,0,0
13:47:13.756,0,0,0,0,0,0,0
13:47:14.259,0,0,0,0,0,0,0
13:47:14.768,0,0,0,0,0,0,0
13:47:15.258,0,0,0,0,0,0,0
13:47:15.756,0,0,0,0,0,0,0
13:47:16.259,0,0,0,0,0,0,0
13:47:16.765,0,0,0,0,0,0,0
13:47:17.262,0,0,0,0,0,0,0
13:47:17.755,0,0,0,0,0,0,0
13:47:18.257,0,0,0,0,0,0,0
13:47:18.765,0,0,0,0,0,0,0
13:47:19.258,0,0,0,0,0,0,0
13:47:19.757,0,0,0,0,0,0,0
13:47:20.257,0,0,0,0,0,0,0
13:47:20.765,0,0,0,0,0,0,0
13:47:21.258,0,0,0,0,0,0,0
13:47:21.756,0,0,0,0,0,0,0
13:47:22.259,0,0,0,0,0,0,0
13:47:22.764,0,0,0,0,0,0,0
13:47:23.259,0,0,0,0,0,0,0
13:47:23.756,0,0,0,0,0,0,0
13:47:24.255,0,0,0,0,0,0,0
13:47:24.767,0,0,0,0,0,0,0
13:47:25.263,0,0,0,0,0,0,0
13:47:25.763,0,0,0,0,0,0,0
13:47:26.259,0,0,0,0,0,0,0
13:47:26.754,0,0,0,0,0,0,0
13:47:27.262,0,0,0,0,0,0,0
13:47:27.755,0,0,0,0,0,0,0
13:47:28.275,0,0,0,0,0,0,0
13:47:28.771,0,0,0,0,0,0,0
13:47:29.278,0,0,0,0,0,0,0
13:47:29.771,0,0,0,0,0,0,0
13:47:30.271,0,0,0,0,0,0,0
13:47:30.780,0,0,0,0,0,0,0
13:47:31.279,0,0,0,0,0,0,0
13:47:31.771,0,0,0,0,0,0,0
13:47:32.271,0,0,0,0,0,0,0
13:47:32.772,0,0,0,0,0,0,0
13:47:33.279,0,0,0,0,0,0,0
13:47:33.771,0,0,0,0,0,0,0
13:47:34.275,0,0,0,0,0,0,0
13:47:34.770,0,0,0,0,0,0,0
13:47:35.279,0,0,0,0,0,0,0
13:47:35.771,0,0,0,0,0,0,0
13:47:36.273,0,0,0,0,0,0,0
13:47:36.781,0,0,0,0,0,0,0
13:47:37.278,0,0,0,0,0,0,0
13:47:37.771,0,0,0,0,0,0,0
13:47:38.275,0,0,0,0,0,0,0
13:47:38.771,0,0,0,0,0,0,0
13:47:39.277,0,0,0,0,0,0,0
13:47:39.778,0,0,0,0,0,0,0
13:47:40.275,0,0,0,0,0,0,0
13:47:40.770,0,0,0,0,0,0,0
13:47:41.279,0,0,0,0,0,0,0
13:47:41.772,0,0,0,0,0,0,0
13:47:42.275,0,0,0,0,0,0,0
13:47:42.770,0,0,0,0,0,0,0
13:47:43.279,0,0,0,0,0,0,0
13:47:43.772,0,0,0,0,0,0,0
13:47:44.275,0,0,0,0,0,0,0
13:47:44.771,0,0,0,0,0,0,0
13:47:45.279,0,0,0,0,0,0,0
13:47:45.774,0,0,0,0,0,0,0
13:47:46.276,0,0,0,0,0,0,0
13:47:46.771,0,0,0,0,0,0,0
13:47:47.281,0,0,0,0,0,0,0
13:47:47.774,0,0,0,0,0,0,0
13:47:48.304,0,0,0,0,0,0,0
13:47:48.805,0,0,0,0,0,0,0
13:47:49.304,0,0,0,0,0,0,0
13:47:49.805,0,0,0,0,0,0,0
13:47:50.302,0,0,0,0,0,0,0
13:47:50.804,0,0,0,0,0,0,0
13:47:51.306,0,0,0,0,0,0,0
13:49:07.712,0,0,0,0,0,0,0
13:49:08.208,0,0,0,0,0,0,0
13:49:08.715,0,0,0,0,0,0,0
13:49:09.212,0,0,0,0,0,0,0
13:49:09.714,0,0,0,0,0,0,0
13:49:10.208,0,0,0,0,0,0,0
13:49:10.717,0,0,0,0,0,0,0
13:49:11.228,0,0,0,0,0,0,0
13:49:11.726,0,0,0,0,0,0,0
13:49:47.920,0,0,0,0,0,0,0
13:49:48.415,0,0,0,0,0,0,0
13:49:48.914,0,0,0,0,0,0,0
13:49:49.414,0,0,0,0,0,0,0
13:49:49.920,0,0,0,0,0,0,0
13:49:50.416,0,0,0,0,0,0,0
13:49:50.914,0,0,0,0,0,0,0
13:49:51.413,0,0,0,0,0,0,0
13:49:51.919,0,0,0,0,0,0,0
13:49:52.416,0,0,0,0,0,0,0
13:49:52.917,0,0,0,0,0,0,0
13:49:53.414,0,0,0,0,0,0,0
13:49:53.917,0,0,0,0,0,0,0
13:49:54.416,0,0,0,0,0,0,0
13:49:54.913,0,0,0,0,0,0,0
13:49:55.412,0,0,0,0,0,0,0
13:49:55.920,0,0,0,0,0,0,0
13:49:56.416,0,0,0,0,0,0,0
13:49:56.914,0,0,0,0,0,0,0
13:49:57.411,0,0,0,0,0,0,0
13:49:57.920,0,0,0,0,0,0,0
13:49:58.416,0,0,0,0,0,0,0
13:49:58.912,0,0,0,0,0,0,0
13:49:59.414,0,0,0,0,0,0,0
13:49:59.921,0,0,0,0,0,0,0
13:50:00.417,0,0,0,0,0,0,0
13:50:00.930,0,0,0,0,0,0,0
13:50:01.427,0,0,0,0,0,0,0
13:50:01.930,0,0,0,0,0,0,0
13:56:18.058,0,0,0,0,0,0,0
13:56:18.553,0,0,0,0,0,0,0
13:56:19.060,0,0,0,0,0,0,0
13:56:19.558,0,0,0,0,0,0,0
13:56:20.056,0,0,0,0,0,0,0
13:56:20.554,0,0,0,0,0,0,0
13:56:21.059,0,0,0,0,0,0,0
13:56:21.556,0,0,0,0,0,0,0
13:56:22.053,0,0,0,0,0,0,0
13:56:22.553,0,0,0,0,0,0,0
13:56:23.059,0,0,0,0,0,0,0
13:56:23.556,0,0,0,0,0,0,0
13:56:24.055,0,0,0,0,0,0,0
13:56:24.555,0,0,0,0,0,0,0
13:56:25.059,0,0,0,0,0,0,0
13:56:25.557,0,0,0,0,0,0,0
13:56:26.054,0,0,0,0,0,0,0
13:56:26.554,0,0,0,0,0,0,0
13:56:27.060,0,0,0,0,0,0,0
13:56:27.556,0,0,0,0,0,0,0
13:56:28.053,0,0,0,0,0,0,0
13:56:28.554,0,0,0,0,0,0,0
13:56:29.059,0,0,0,0,0,0,0
13:56:29.574,0,0,0,0,0,0,0
13:56:30.071,0,0,0,0,0,0,0
13:56:30.570,0,0,0,0,0,0,0
13:56:31.076,0,0,0,0,0,0,0
13:56:31.573,0,0,0,0,0,0,0
13:56:32.070,0,0,0,0,0,0,0
13:56:32.571,0,0,0,0,0,0,0
13:56:33.077,0,0,0,0,0,0,0
13:56:33.572,0,0,0,0,0,0,0
13:56:34.071,0,0,0,0,0,0,0
13:56:34.571,0,0,0,0,0,0,0
13:56:35.076,0,0,0,0,0,0,0
13:56:35.574,0,0,0,0,0,0,0
13:56:36.073,0,0,0,0,0,0,0
13:56:36.571,0,0,0,0,0,0,0
13:56:37.075,0,0,0,0,0,0,0
13:56:37.574,0,0,0,0,0,0,0
13:56:38.073,0,0,0,0,0,0,0
13:56:38.570,0,0,0,0,0,0,0
13:56:39.076,0,0,0,0,0,0,0
13:56:39.572,0,0,0,0,0,0,0
13:56:40.069,0,0,0,0,0,0,0
13:56:40.569,0,0,0,0,0,0,0
13:56:41.075,0,0,0,0,0,0,0
13:56:41.572,0,0,0,0,0,0,0
13:56:42.069,0,0,0,0,0,0,0
13:56:42.569,0,0,0,0,0,0,0
13:56:43.075,0,0,0,0,0,0,0
13:56:43.572,0,0,0,0,0,0,0
13:56:44.068,0,0,0,0,0,0,0
13:56:44.571,0,0,0,0,0,0,0
13:56:45.076,0,0,0,0,0,0,0
13:56:45.572,0,0,0,0,0,0,0
13:56:46.069,0,0,0,0,0,0,0
13:56:46.571,0,0,0,0,0,0,0
13:56:47.076,0,0,0,0,0,0,0
13:56:47.573,0,0,0,0,0,0,0
13:56:48.069,0,0,0,0,0,0,0
13:56:48.571,0,0,0,0,0,0,0
13:56:49.075,0,0,0,0,0,0,0
13:56:49.572,0,0,0,0,0,0,0
13:56:50.085,0,0,0,0,0,0,0
13:56:50.587,0,0,0,0,0,0,0
13:56:51.091,0,0,0,0,0,0,0
13:56:51.588,0,0,0,0,0,0,0
13:56:52.085,0,0,0,0,0,0,0
13:56:52.585,0,0,0,0,0,0,0
13:56:53.091,0,0,0,0,0,0,0
13:56:53.588,0,0,0,0,0,0,0
13:56:54.089,0,0,0,0,0,0,0
13:56:54.585,0,0,0,0,0,0,0
13:56:55.091,0,0,0,0,0,0,0
13:56:55.588,0,0,0,0,0,0,0
13:56:56.085,0,0,0,0,0,0,0
13:56:56.585,0,0,0,0,0,0,0
13:56:57.094,0,0,0,0,0,0,0
13:56:57.592,0,0,0,0,0,0,0
13:56:58.084,0,0,0,0,0,0,0
13:56:58.585,0,0,0,0,0,0,0
13:56:59.091,0,0,0,0,0,0,0
13:56:59.588,0,0,0,0,0,0,0
13:57:00.086,0,0,0,0,0,0,0
13:57:00.585,0,0,0,0,0,0,0
13:57:01.090,0,0,0,0,0,0,0
13:57:01.589,0,0,0,0,0,0,0
13:57:02.086,0,0,0,0,0,0,0
13:57:02.585,0,0,0,0,0,0,0
13:57:03.089,0,0,0,0,0,0,0
13:57:03.589,0,0,0,0,0,0,0
13:57:04.088,0,0,0,0,0,0,0
